Day;Hour;Residential;Hotel;Health care;Education;Office;Commerce;Public administration;Restaurant;Sport
06-oct;16:00;0,000152207;0;0,000114155;0,000270856;0,00042735;0,000400641;0,00042735;7,40E-05;0,00011976
06-oct;17:00;0,000152207;0;0,000114155;0,000270856;0,000213675;0,000300481;0,000213675;7,40E-05;0,00011976
06-oct;18:00;0,000152207;0;0,000114155;0;0,000106838;0;0,000106838;0,000148093;0,000239521
06-oct;19:00;0,000152207;0;0,000114155;0;0;0;0;0,000296187;0,000239521
06-oct;20:00;0,000152207;0;0,000114155;0;0;0;0;0,000296187;0,00011976
06-oct;21:00;0,000152207;6,68E-05;0,000114155;0;0;0;0;0,000296187;0,00011976
06-oct;22:00;0,000152207;0,000200468;0,000114155;0;0;0;0;0,000148093;0
06-oct;23:00;0,000304414;0,00026729;0,000114155;0;0;0;0;0;0
07-oct;00:00;7,61E-05;0,00026729;0,000114155;0;0;0;0;0;0
07-oct;01:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
07-oct;02:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
07-oct;03:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
07-oct;04:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
07-oct;05:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
07-oct;06:00;0,000304414;0,00026729;0,000114155;0;0;0;0;0;0
07-oct;07:00;0,000152207;0,00026729;0,000114155;0;0;0;0;7,40E-05;0,000239521
07-oct;08:00;7,61E-05;6,68E-05;0,000114155;0;0;0;0;7,40E-05;0,000239521
07-oct;09:00;7,61E-05;0;0,000114155;0;0;0,000300481;0;0,000148093;0,000239521
07-oct;10:00;7,61E-05;0;0,000114155;0;0;0,000400641;0;0,000148093;0,000239521
07-oct;11:00;7,61E-05;0;0,000114155;0;0;0,000400641;0;0,000148093;0,000239521
07-oct;12:00;7,61E-05;0;0,000114155;0;0;0,000300481;0;0,000296187;0,000239521
07-oct;13:00;7,61E-05;0;0,000114155;0;0;0,000300481;0;0,000296187;0,000239521
07-oct;14:00;7,61E-05;0;0,000114155;0;0;0,000400641;0;0,000148093;0,000239521
07-oct;15:00;0,000152207;0;0,000114155;0;0;0,000400641;0;7,40E-05;0,000239521
07-oct;16:00;0,000152207;0;0,000114155;0;0;0,000400641;0;7,40E-05;0,000239521
07-oct;17:00;0,000152207;0;0,000114155;0;0;0,000300481;0;7,40E-05;0,000239521
07-oct;18:00;0,000152207;0;0,000114155;0;0;0;0;0,000148093;0,000239521
07-oct;19:00;0,000152207;0;0,000114155;0;0;0;0;0,000296187;0,000239521
07-oct;20:00;0,000152207;0;0,000114155;0;0;0;0;0,000296187;0,000239521
07-oct;21:00;0,000152207;6,68E-05;0,000114155;0;0;0;0;0,000296187;0,000239521
07-oct;22:00;0,000152207;0,000200468;0,000114155;0;0;0;0;0,000148093;0
07-oct;23:00;0,000304414;0,00026729;0,000114155;0;0;0;0;0;0
08-oct;00:00;7,61E-05;0,00026729;0,000114155;0;0;0;0;0;0
08-oct;01:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
08-oct;02:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
08-oct;03:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
08-oct;04:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
08-oct;05:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
08-oct;06:00;0,000304414;0,00026729;0,000114155;0;0;0;0;0;0
08-oct;07:00;0,000152207;0,00026729;0,000114155;0;0;0;0;7,40E-05;0,000239521
08-oct;08:00;7,61E-05;6,68E-05;0,000114155;0;0;0;0;7,40E-05;0,000239521
08-oct;09:00;7,61E-05;0;0,000114155;0;0;0;0;0,000148093;0,000239521
08-oct;10:00;7,61E-05;0;0,000114155;0;0;0;0;0,000148093;0,000239521
08-oct;11:00;7,61E-05;0;0,000114155;0;0;0;0;0,000148093;0,000239521
08-oct;12:00;7,61E-05;0;0,000114155;0;0;0;0;0,000296187;0,000239521
08-oct;13:00;7,61E-05;0;0,000114155;0;0;0;0;0,000296187;0,000239521
08-oct;14:00;7,61E-05;0;0,000114155;0;0;0;0;0,000148093;0,000239521
08-oct;15:00;0,000152207;0;0,000114155;0;0;0;0;7,40E-05;0,000239521
08-oct;16:00;0,000152207;0;0,000114155;0;0;0;0;7,40E-05;0,000239521
08-oct;17:00;0,000152207;0;0,000114155;0;0;0;0;7,40E-05;0,000239521
08-oct;18:00;0,000152207;0;0,000114155;0;0;0;0;0,000148093;0,000239521
08-oct;19:00;0,000152207;0;0,000114155;0;0;0;0;0,000296187;0,000239521
08-oct;20:00;0,000152207;0;0,000114155;0;0;0;0;0,000296187;0,000239521
08-oct;21:00;0,000152207;6,68E-05;0,000114155;0;0;0;0;0,000296187;0,000239521
08-oct;22:00;0,000152207;0,000200468;0,000114155;0;0;0;0;0,000148093;0
08-oct;23:00;0,000304414;0,00026729;0,000114155;0;0;0;0;0;0
09-oct;00:00;7,61E-05;0,00026729;0,000114155;0;0;0;0;0;0
09-oct;01:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
09-oct;02:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
09-oct;03:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
09-oct;04:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
09-oct;05:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
09-oct;06:00;0,000304414;0,00026729;0,000114155;0;0;0;0;0;5,99E-05
09-oct;07:00;0,000152207;0,00026729;0,000114155;5,42E-05;0,000106838;0;0,000106838;7,40E-05;0,000239521
09-oct;08:00;7,61E-05;6,68E-05;0,000114155;0,000135428;0,000213675;0;0,000213675;7,40E-05;0,000239521
09-oct;09:00;7,61E-05;0;0,000114155;0,000406284;0,00042735;0,000300481;0,00042735;0,000148093;5,99E-05
09-oct;10:00;7,61E-05;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;0,000148093;5,99E-05
09-oct;11:00;7,61E-05;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;0,000148093;5,99E-05
09-oct;12:00;7,61E-05;0;0,000114155;0,000270856;0,000320513;0,000300481;0,000320513;0,000296187;0,000239521
09-oct;13:00;7,61E-05;0;0,000114155;0,000270856;0,000320513;0,000300481;0,000320513;0,000296187;0,000239521
09-oct;14:00;7,61E-05;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;0,000148093;0,00011976
09-oct;15:00;0,000152207;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;7,40E-05;0,00011976
09-oct;16:00;0,000152207;0;0,000114155;0,000270856;0,00042735;0,000400641;0,00042735;7,40E-05;0,00011976
09-oct;17:00;0,000152207;0;0,000114155;0,000270856;0,000213675;0,000300481;0,000213675;7,40E-05;0,00011976
09-oct;18:00;0,000152207;0;0,000114155;0;0,000106838;0;0,000106838;0,000148093;0,000239521
09-oct;19:00;0,000152207;0;0,000114155;0;0;0;0;0,000296187;0,000239521
09-oct;20:00;0,000152207;0;0,000114155;0;0;0;0;0,000296187;0,00011976
09-oct;21:00;0,000152207;6,68E-05;0,000114155;0;0;0;0;0,000296187;0,00011976
09-oct;22:00;0,000152207;0,000200468;0,000114155;0;0;0;0;0,000148093;0
09-oct;23:00;0,000304414;0,00026729;0,000114155;0;0;0;0;0;0
10-oct;00:00;7,61E-05;0,00026729;0,000114155;0;0;0;0;0;0
10-oct;01:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
10-oct;02:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
10-oct;03:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
10-oct;04:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
10-oct;05:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
10-oct;06:00;0,000304414;0,00026729;0,000114155;0;0;0;0;0;5,99E-05
10-oct;07:00;0,000152207;0,00026729;0,000114155;5,42E-05;0,000106838;0;0,000106838;7,40E-05;0,000239521
10-oct;08:00;7,61E-05;6,68E-05;0,000114155;0,000135428;0,000213675;0;0,000213675;7,40E-05;0,000239521
10-oct;09:00;7,61E-05;0;0,000114155;0,000406284;0,00042735;0,000300481;0,00042735;0,000148093;5,99E-05
10-oct;10:00;7,61E-05;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;0,000148093;5,99E-05
10-oct;11:00;7,61E-05;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;0,000148093;5,99E-05
10-oct;12:00;7,61E-05;0;0,000114155;0,000270856;0,000320513;0,000300481;0,000320513;0,000296187;0,000239521
10-oct;13:00;7,61E-05;0;0,000114155;0,000270856;0,000320513;0,000300481;0,000320513;0,000296187;0,000239521
10-oct;14:00;7,61E-05;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;0,000148093;0,00011976
10-oct;15:00;0,000152207;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;7,40E-05;0,00011976
10-oct;16:00;0,000152207;0;0,000114155;0,000270856;0,00042735;0,000400641;0,00042735;7,40E-05;0,00011976
10-oct;17:00;0,000152207;0;0,000114155;0,000270856;0,000213675;0,000300481;0,000213675;7,40E-05;0,00011976
10-oct;18:00;0,000152207;0;0,000114155;0;0,000106838;0;0,000106838;0,000148093;0,000239521
10-oct;19:00;0,000152207;0;0,000114155;0;0;0;0;0,000296187;0,000239521
10-oct;20:00;0,000152207;0;0,000114155;0;0;0;0;0,000296187;0,00011976
10-oct;21:00;0,000152207;6,68E-05;0,000114155;0;0;0;0;0,000296187;0,00011976
10-oct;22:00;0,000152207;0,000200468;0,000114155;0;0;0;0;0,000148093;0
10-oct;23:00;0,000304414;0,00026729;0,000114155;0;0;0;0;0;0
11-oct;00:00;7,61E-05;0,00026729;0,000114155;0;0;0;0;0;0
11-oct;01:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
11-oct;02:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
11-oct;03:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
11-oct;04:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
11-oct;05:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
11-oct;06:00;0,000304414;0,00026729;0,000114155;0;0;0;0;0;5,99E-05
11-oct;07:00;0,000152207;0,00026729;0,000114155;5,42E-05;0,000106838;0;0,000106838;7,40E-05;0,000239521
11-oct;08:00;7,61E-05;6,68E-05;0,000114155;0,000135428;0,000213675;0;0,000213675;7,40E-05;0,000239521
11-oct;09:00;7,61E-05;0;0,000114155;0,000406284;0,00042735;0,000300481;0,00042735;0,000148093;5,99E-05
11-oct;10:00;7,61E-05;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;0,000148093;5,99E-05
11-oct;11:00;7,61E-05;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;0,000148093;5,99E-05
11-oct;12:00;7,61E-05;0;0,000114155;0,000270856;0,000320513;0,000300481;0,000320513;0,000296187;0,000239521
11-oct;13:00;7,61E-05;0;0,000114155;0,000270856;0,000320513;0,000300481;0,000320513;0,000296187;0,000239521
11-oct;14:00;7,61E-05;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;0,000148093;0,00011976
11-oct;15:00;0,000152207;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;7,40E-05;0,00011976
11-oct;16:00;0,000152207;0;0,000114155;0,000270856;0,00042735;0,000400641;0,00042735;7,40E-05;0,00011976
11-oct;17:00;0,000152207;0;0,000114155;0,000270856;0,000213675;0,000300481;0,000213675;7,40E-05;0,00011976
11-oct;18:00;0,000152207;0;0,000114155;0;0,000106838;0;0,000106838;0,000148093;0,000239521
11-oct;19:00;0,000152207;0;0,000114155;0;0;0;0;0,000296187;0,000239521
11-oct;20:00;0,000152207;0;0,000114155;0;0;0;0;0,000296187;0,00011976
11-oct;21:00;0,000152207;6,68E-05;0,000114155;0;0;0;0;0,000296187;0,00011976
11-oct;22:00;0,000152207;0,000200468;0,000114155;0;0;0;0;0,000148093;0
11-oct;23:00;0,000304414;0,00026729;0,000114155;0;0;0;0;0;0
12-oct;00:00;7,61E-05;0,00026729;0,000114155;0;0;0;0;0;0
12-oct;01:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
12-oct;02:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
12-oct;03:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
12-oct;04:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
12-oct;05:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
12-oct;06:00;0,000304414;0,00026729;0,000114155;0;0;0;0;0;5,99E-05
12-oct;07:00;0,000152207;0,00026729;0,000114155;5,42E-05;0,000106838;0;0,000106838;7,40E-05;0,000239521
12-oct;08:00;7,61E-05;6,68E-05;0,000114155;0,000135428;0,000213675;0;0,000213675;7,40E-05;0,000239521
12-oct;09:00;7,61E-05;0;0,000114155;0,000406284;0,00042735;0,000300481;0,00042735;0,000148093;5,99E-05
12-oct;10:00;7,61E-05;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;0,000148093;5,99E-05
12-oct;11:00;7,61E-05;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;0,000148093;5,99E-05
12-oct;12:00;7,61E-05;0;0,000114155;0,000270856;0,000320513;0,000300481;0,000320513;0,000296187;0,000239521
12-oct;13:00;7,61E-05;0;0,000114155;0,000270856;0,000320513;0,000300481;0,000320513;0,000296187;0,000239521
12-oct;14:00;7,61E-05;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;0,000148093;0,00011976
12-oct;15:00;0,000152207;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;7,40E-05;0,00011976
12-oct;16:00;0,000152207;0;0,000114155;0,000270856;0,00042735;0,000400641;0,00042735;7,40E-05;0,00011976
12-oct;17:00;0,000152207;0;0,000114155;0,000270856;0,000213675;0,000300481;0,000213675;7,40E-05;0,00011976
12-oct;18:00;0,000152207;0;0,000114155;0;0,000106838;0;0,000106838;0,000148093;0,000239521
12-oct;19:00;0,000152207;0;0,000114155;0;0;0;0;0,000296187;0,000239521
12-oct;20:00;0,000152207;0;0,000114155;0;0;0;0;0,000296187;0,00011976
12-oct;21:00;0,000152207;6,68E-05;0,000114155;0;0;0;0;0,000296187;0,00011976
12-oct;22:00;0,000152207;0,000200468;0,000114155;0;0;0;0;0,000148093;0
12-oct;23:00;0,000304414;0,00026729;0,000114155;0;0;0;0;0;0
13-oct;00:00;7,61E-05;0,00026729;0,000114155;0;0;0;0;0;0
13-oct;01:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
13-oct;02:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
13-oct;03:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
13-oct;04:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
13-oct;05:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
13-oct;06:00;0,000304414;0,00026729;0,000114155;0;0;0;0;0;5,99E-05
13-oct;07:00;0,000152207;0,00026729;0,000114155;5,42E-05;0,000106838;0;0,000106838;7,40E-05;0,000239521
13-oct;08:00;7,61E-05;6,68E-05;0,000114155;0,000135428;0,000213675;0;0,000213675;7,40E-05;0,000239521
13-oct;09:00;7,61E-05;0;0,000114155;0,000406284;0,00042735;0,000300481;0,00042735;0,000148093;5,99E-05
13-oct;10:00;7,61E-05;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;0,000148093;5,99E-05
13-oct;11:00;7,61E-05;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;0,000148093;5,99E-05
13-oct;12:00;7,61E-05;0;0,000114155;0,000270856;0,000320513;0,000300481;0,000320513;0,000296187;0,000239521
13-oct;13:00;7,61E-05;0;0,000114155;0,000270856;0,000320513;0,000300481;0,000320513;0,000296187;0,000239521
13-oct;14:00;7,61E-05;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;0,000148093;0,00011976
13-oct;15:00;0,000152207;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;7,40E-05;0,00011976
13-oct;16:00;0,000152207;0;0,000114155;0,000270856;0,00042735;0,000400641;0,00042735;7,40E-05;0,00011976
13-oct;17:00;0,000152207;0;0,000114155;0,000270856;0,000213675;0,000300481;0,000213675;7,40E-05;0,00011976
13-oct;18:00;0,000152207;0;0,000114155;0;0,000106838;0;0,000106838;0,000148093;0,000239521
13-oct;19:00;0,000152207;0;0,000114155;0;0;0;0;0,000296187;0,000239521
13-oct;20:00;0,000152207;0;0,000114155;0;0;0;0;0,000296187;0,00011976
13-oct;21:00;0,000152207;6,68E-05;0,000114155;0;0;0;0;0,000296187;0,00011976
13-oct;22:00;0,000152207;0,000200468;0,000114155;0;0;0;0;0,000148093;0
13-oct;23:00;0,000304414;0,00026729;0,000114155;0;0;0;0;0;0
14-oct;00:00;7,61E-05;0,00026729;0,000114155;0;0;0;0;0;0
14-oct;01:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
14-oct;02:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
14-oct;03:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
14-oct;04:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
14-oct;05:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
14-oct;06:00;0,000304414;0,00026729;0,000114155;0;0;0;0;0;0
14-oct;07:00;0,000152207;0,00026729;0,000114155;0;0;0;0;7,40E-05;0,000239521
14-oct;08:00;7,61E-05;6,68E-05;0,000114155;0;0;0;0;7,40E-05;0,000239521
14-oct;09:00;7,61E-05;0;0,000114155;0;0;0,000300481;0;0,000148093;0,000239521
14-oct;10:00;7,61E-05;0;0,000114155;0;0;0,000400641;0;0,000148093;0,000239521
14-oct;11:00;7,61E-05;0;0,000114155;0;0;0,000400641;0;0,000148093;0,000239521
14-oct;12:00;7,61E-05;0;0,000114155;0;0;0,000300481;0;0,000296187;0,000239521
14-oct;13:00;7,61E-05;0;0,000114155;0;0;0,000300481;0;0,000296187;0,000239521
14-oct;14:00;7,61E-05;0;0,000114155;0;0;0,000400641;0;0,000148093;0,000239521
14-oct;15:00;0,000152207;0;0,000114155;0;0;0,000400641;0;7,40E-05;0,000239521
14-oct;16:00;0,000152207;0;0,000114155;0;0;0,000400641;0;7,40E-05;0,000239521
14-oct;17:00;0,000152207;0;0,000114155;0;0;0,000300481;0;7,40E-05;0,000239521
14-oct;18:00;0,000152207;0;0,000114155;0;0;0;0;0,000148093;0,000239521
14-oct;19:00;0,000152207;0;0,000114155;0;0;0;0;0,000296187;0,000239521
14-oct;20:00;0,000152207;0;0,000114155;0;0;0;0;0,000296187;0,000239521
14-oct;21:00;0,000152207;6,68E-05;0,000114155;0;0;0;0;0,000296187;0,000239521
14-oct;22:00;0,000152207;0,000200468;0,000114155;0;0;0;0;0,000148093;0
14-oct;23:00;0,000304414;0,00026729;0,000114155;0;0;0;0;0;0
15-oct;00:00;7,61E-05;0,00026729;0,000114155;0;0;0;0;0;0
15-oct;01:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
15-oct;02:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
15-oct;03:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
15-oct;04:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
15-oct;05:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
15-oct;06:00;0,000304414;0,00026729;0,000114155;0;0;0;0;0;0
15-oct;07:00;0,000152207;0,00026729;0,000114155;0;0;0;0;7,40E-05;0,000239521
15-oct;08:00;7,61E-05;6,68E-05;0,000114155;0;0;0;0;7,40E-05;0,000239521
15-oct;09:00;7,61E-05;0;0,000114155;0;0;0;0;0,000148093;0,000239521
15-oct;10:00;7,61E-05;0;0,000114155;0;0;0;0;0,000148093;0,000239521
15-oct;11:00;7,61E-05;0;0,000114155;0;0;0;0;0,000148093;0,000239521
15-oct;12:00;7,61E-05;0;0,000114155;0;0;0;0;0,000296187;0,000239521
15-oct;13:00;7,61E-05;0;0,000114155;0;0;0;0;0,000296187;0,000239521
15-oct;14:00;7,61E-05;0;0,000114155;0;0;0;0;0,000148093;0,000239521
15-oct;15:00;0,000152207;0;0,000114155;0;0;0;0;7,40E-05;0,000239521
15-oct;16:00;0,000152207;0;0,000114155;0;0;0;0;7,40E-05;0,000239521
15-oct;17:00;0,000152207;0;0,000114155;0;0;0;0;7,40E-05;0,000239521
15-oct;18:00;0,000152207;0;0,000114155;0;0;0;0;0,000148093;0,000239521
15-oct;19:00;0,000152207;0;0,000114155;0;0;0;0;0,000296187;0,000239521
15-oct;20:00;0,000152207;0;0,000114155;0;0;0;0;0,000296187;0,000239521
15-oct;21:00;0,000152207;6,68E-05;0,000114155;0;0;0;0;0,000296187;0,000239521
15-oct;22:00;0,000152207;0,000200468;0,000114155;0;0;0;0;0,000148093;0
15-oct;23:00;0,000304414;0,00026729;0,000114155;0;0;0;0;0;0
16-oct;00:00;7,61E-05;0,00026729;0,000114155;0;0;0;0;0;0
16-oct;01:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
16-oct;02:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
16-oct;03:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
16-oct;04:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
16-oct;05:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
16-oct;06:00;0,000304414;0,00026729;0,000114155;0;0;0;0;0;5,99E-05
16-oct;07:00;0,000152207;0,00026729;0,000114155;5,42E-05;0,000106838;0;0,000106838;7,40E-05;0,000239521
16-oct;08:00;7,61E-05;6,68E-05;0,000114155;0,000135428;0,000213675;0;0,000213675;7,40E-05;0,000239521
16-oct;09:00;7,61E-05;0;0,000114155;0,000406284;0,00042735;0,000300481;0,00042735;0,000148093;5,99E-05
16-oct;10:00;7,61E-05;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;0,000148093;5,99E-05
16-oct;11:00;7,61E-05;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;0,000148093;5,99E-05
16-oct;12:00;7,61E-05;0;0,000114155;0,000270856;0,000320513;0,000300481;0,000320513;0,000296187;0,000239521
16-oct;13:00;7,61E-05;0;0,000114155;0,000270856;0,000320513;0,000300481;0,000320513;0,000296187;0,000239521
16-oct;14:00;7,61E-05;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;0,000148093;0,00011976
16-oct;15:00;0,000152207;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;7,40E-05;0,00011976
16-oct;16:00;0,000152207;0;0,000114155;0,000270856;0,00042735;0,000400641;0,00042735;7,40E-05;0,00011976
16-oct;17:00;0,000152207;0;0,000114155;0,000270856;0,000213675;0,000300481;0,000213675;7,40E-05;0,00011976
16-oct;18:00;0,000152207;0;0,000114155;0;0,000106838;0;0,000106838;0,000148093;0,000239521
16-oct;19:00;0,000152207;0;0,000114155;0;0;0;0;0,000296187;0,000239521
16-oct;20:00;0,000152207;0;0,000114155;0;0;0;0;0,000296187;0,00011976
16-oct;21:00;0,000152207;6,68E-05;0,000114155;0;0;0;0;0,000296187;0,00011976
16-oct;22:00;0,000152207;0,000200468;0,000114155;0;0;0;0;0,000148093;0
16-oct;23:00;0,000304414;0,00026729;0,000114155;0;0;0;0;0;0
17-oct;00:00;7,61E-05;0,00026729;0,000114155;0;0;0;0;0;0
17-oct;01:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
17-oct;02:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
17-oct;03:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
17-oct;04:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
17-oct;05:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
17-oct;06:00;0,000304414;0,00026729;0,000114155;0;0;0;0;0;5,99E-05
17-oct;07:00;0,000152207;0,00026729;0,000114155;5,42E-05;0,000106838;0;0,000106838;7,40E-05;0,000239521
17-oct;08:00;7,61E-05;6,68E-05;0,000114155;0,000135428;0,000213675;0;0,000213675;7,40E-05;0,000239521
17-oct;09:00;7,61E-05;0;0,000114155;0,000406284;0,00042735;0,000300481;0,00042735;0,000148093;5,99E-05
17-oct;10:00;7,61E-05;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;0,000148093;5,99E-05
17-oct;11:00;7,61E-05;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;0,000148093;5,99E-05
17-oct;12:00;7,61E-05;0;0,000114155;0,000270856;0,000320513;0,000300481;0,000320513;0,000296187;0,000239521
17-oct;13:00;7,61E-05;0;0,000114155;0,000270856;0,000320513;0,000300481;0,000320513;0,000296187;0,000239521
17-oct;14:00;7,61E-05;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;0,000148093;0,00011976
17-oct;15:00;0,000152207;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;7,40E-05;0,00011976
17-oct;16:00;0,000152207;0;0,000114155;0,000270856;0,00042735;0,000400641;0,00042735;7,40E-05;0,00011976
17-oct;17:00;0,000152207;0;0,000114155;0,000270856;0,000213675;0,000300481;0,000213675;7,40E-05;0,00011976
17-oct;18:00;0,000152207;0;0,000114155;0;0,000106838;0;0,000106838;0,000148093;0,000239521
17-oct;19:00;0,000152207;0;0,000114155;0;0;0;0;0,000296187;0,000239521
17-oct;20:00;0,000152207;0;0,000114155;0;0;0;0;0,000296187;0,00011976
17-oct;21:00;0,000152207;6,68E-05;0,000114155;0;0;0;0;0,000296187;0,00011976
17-oct;22:00;0,000152207;0,000200468;0,000114155;0;0;0;0;0,000148093;0
17-oct;23:00;0,000304414;0,00026729;0,000114155;0;0;0;0;0;0
18-oct;00:00;7,61E-05;0,00026729;0,000114155;0;0;0;0;0;0
18-oct;01:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
18-oct;02:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
18-oct;03:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
18-oct;04:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
18-oct;05:00;3,04E-05;0,00026729;0,000114155;0;0;0;0;0;0
18-oct;06:00;0,000304414;0,00026729;0,000114155;0;0;0;0;0;5,99E-05
18-oct;07:00;0,000152207;0,00026729;0,000114155;5,42E-05;0,000106838;0;0,000106838;7,40E-05;0,000239521
18-oct;08:00;7,61E-05;6,68E-05;0,000114155;0,000135428;0,000213675;0;0,000213675;7,40E-05;0,000239521
18-oct;09:00;7,61E-05;0;0,000114155;0,000406284;0,00042735;0,000300481;0,00042735;0,000148093;5,99E-05
18-oct;10:00;7,61E-05;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;0,000148093;5,99E-05
18-oct;11:00;7,61E-05;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;0,000148093;5,99E-05
18-oct;12:00;7,61E-05;0;0,000114155;0,000270856;0,000320513;0,000300481;0,000320513;0,000296187;0,000239521
18-oct;13:00;7,61E-05;0;0,000114155;0,000270856;0,000320513;0,000300481;0,000320513;0,000296187;0,000239521
18-oct;14:00;7,61E-05;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;0,000148093;0,00011976
18-oct;15:00;0,000152207;0;0,000114155;0,000541712;0,00042735;0,000400641;0,00042735;7,40E-05;0,00011976
